10 90 80
10 90 90
20 0 0
20 0 10
20 0 20
20 0 30
20 0 40
20 0 50
20 0 60
20 0 70
20 0 80
20 0 90
20 10 0
20 10 10
20 10 20
20 10 30
20 10 40
20 10 50
20 10 60
20 10 70
20 10 80
20 10 90
20 20 0
20 20 10
20 20 20
20 20 30
20 20 40
20 20 50
20 20 60
20 20 70
20 20 80
20 20 90
20 30 0
20 30 10
20 30 20
20 30 30
20 30 40
20 30 50
20 30 60
20 30 70
20 30 80
20 30 90
20 40 0
20 40 10
20 40 20
20 40 30
20 40 40
20 40 50
20 40 60
20 40 70
20 40 80
20 40 90
20 50 0
20 50 10
20 50 20
20 50 30
20 50 40
20 50 50
20 50 60
20 50 70
20 50 80
20 50 90
20 60 0
20 60 10
20 60 20
20 60 30
20 60 40
20 60 50
20 60 60
20 60 70
20 60 80
20 60 90
20 70 0
20 70 10
20 70 20
20 70 30
20 70 40
20 70 50
20 70 60
20 70 70
20 70 80
20 70 90
20 80 0
20 80 10
20 80 20
20 80 30
20 80 40
20 80 50
20 80 60
20 80 70
20 80 80
20 80 90
20 90 0
20 90 10
20 90 20
20 90 30
20 90 40
20 90 50
20 90 60
20 90 70
20 90 80
20 90 90
30 0 0
30 0 10
30 0 20
30 0 30
30 0 40
30 0 50
30 0 60
30 0 70
30 0 80
30 0 90
30 10 0
30 10 10
30 10 20
30 10 30
30 10 40
30 10 50
30 10 60
30 10 70
30 10 80
30 10 90
30 20 0
30 20 10
30 20 20
30 20 30
30 20 40
30 20 50
30 20 60
30 20 70
30 20 80
30 20 90
30 30 0
30 30 10
30 30 20
30 30 30
30 30 40
30 30 50
30 30 60
30 30 70
30 30 80
30 30 90
30 40 0
30 40 10
30 40 20
30 40 30
30 40 40
30 40 50
30 40 60
30 40 70
30 40 80
30 40 90
30 50 0
30 50 10
30 50 20
30 50 30
30 50 40
30 50 50
30 50 60
30 50 70
30 50 80
30 50 90
30 60 0
30 60 10
30 60 20
30 60 30
30 60 40
30 60 50
30 60 60
30 60 70
30 60 80
30 60 90
30 70 0
30 70 10
30 70 20
30 70 30
30 70 40
30 70 50
30 70 60
30 70 70
30 70 80
30 70 90
30 80 0
30 80 10
30 80 20
30 80 30
30 80 40
30 80 50
30 80 60
30 80 70
30 80 80
30 80 90
30 90 0
30 90 10
30 90 20
30 90 30
30 90 40
30 90 50
30 90 60
30 90 70
30 90 80
30 90 90
40 0 0
40 0 10
40 0 20
40 0 30
40 0 40
40 0 50
40 0 60
40 0 70
40 0 80
40 0 90
40 10 0
40 10 10
40 10 20
40 10 30
40 10 40
40 10 50
40 10 60
40 10 70
40 10 80
40 10 90
40 20 0
40 20 10
40 20 20
40 20 30
40 20 40
40 20 50
40 20 60
40 20 70
40 20 80
40 20 90
40 30 0
40 30 10
40 30 20
40 30 30
40 30 40
40 30 50
40 30 60
40 30 70
40 30 80
40 30 90
40 40 0
40 40 10
40 40 20
40 40 30
40 40 40
40 40 50
40 40 60
40 40 70
40 40 80
40 40 90
40 50 0
40 50 10
40 50 20
40 50 30
40 50 40
40 50 50
40 50 60
40 50 70
40 50 80
40 50 90
40 60 0
40 60 10
40 60 20
40 60 30
40 60 40
40 60 50
40 60 60
40 60 70
40 60 80
40 60 90
40 70 0
40 70 10
40 70 20
40 70 30
40 70 40
40 70 50
40 70 60
40 70 70
40 70 80
40 70 90
40 80 0
40 80 10
40 80 20
40 80 30
40 80 40
40 80 50
40 80 60
40 80 70
40 80 80
40 80 90
40 90 0
40 90 10
40 90 20
40 90 30
40 90 40
40 90 50
40 90 60
40 90 70
40 90 80
40 90 90
50 0 0
50 0 10
50 0 20
50 0 30
50 0 40
50 0 50
50 0 60
50 0 70
50 0 80
50 0 90
50 10 0
50 10 10
50 10 20
50 10 30
50 10 40
50 10 50
50 10 60
50 10 70
50 10 80
50 10 90
50 20 0
50 20 10
50 20 20
50 20 30
50 20 40
50 20 50
50 20 60
50 20 70
50 20 80
50 20 90
50 30 0
50 30 10
50 30 20
50 30 30
50 30 40
50 30 50
50 30 60
50 30 70
50 30 80
50 30 90
50 40 0
50 40 10
50 40 20
50 40 30
50 40 40
50 40 50
50 40 60
50 40 70
50 40 80
50 40 90
50 50 0
50 50 10
50 50 20
50 50 30
50 50 40
50 50 50
50 50 60
50 50 70
50 50 80
50 50 90
50 60 0
50 60 10
50 60 20
50 60 30
50 60 40
50 60 50
50 60 60
50 60 70
50 60 80
50 60 90
50 70 0
50 70 10
50 70 20
50 70 30
50 70 40
50 70 50
50 70 60
50 70 70
50 70 80
50 70 90
50 80 0
50 80 10
50 80 20
50 80 30
50 80 40
50 80 50
50 80 60
50 80 70
50 80 80
50 80 90
50 90 0
50 90 10
50 90 20
50 90 30
50 90 40
50 90 50
50 90 60
50 90 70
50 90 80
50 90 90
60 0 0
60 0 10
60 0 20
60 0 30
60 0 40
60 0 50
60 0 60
60 0 70
60 0 80
60 0 90
60 10 0
60 10 10
60 10 20
60 10 30
60 10 40
60 10 50
60 10 60
60 10 70
60 10 80
60 10 90
60 20 0
60 20 10
60 20 20
60 20 30
60 20 40
60 20 50
60 20 60
60 20 70
60 20 80
60 20 90
60 30 0
60 30 10
60 30 20
60 30 30
60 30 40
60 30 50
60 30 60
60 30 70
60 30 80
60 30 90
60 40 0
60 40 10
60 40 20
60 40 30
60 40 40
60 40 50
60 40 60
60 40 70
60 40 80
60 40 90
60 50 0
60 50 10
60 50 20
60 50 30
60 50 40
60 50 50
60 50 60
60 50 70
60 50 80
60 50 90
60 60 0
60 60 10
60 60 20
60 60 30
60 60 40
60 60 50
60 60 60
60 60 70
60 60 80
60 60 90
60 70 0
60 70 10
60 70 20
60 70 30
60 70 40
60 70 50
60 70 60
60 70 70
60 70 80
60 70 90
60 80 0
60 80 10
60 80 20
60 80 30
60 80 40
60 80 50
60 80 60
60 80 70
60 80 80
60 80 90
60 90 0
60 90 10
60 90 20
60 90 30
60 90 40
60 90 50
60 90 60
60 90 70
60 90 80
60 90 90
70 0 0
70 0 10
70 0 20
70 0 30
70 0 40
70 0 50
70 0 60
70 0 70
70 0 80
70 0 90
70 10 0
70 10 10
70 10 20
70 10 30
70 10 40
70 10 50
70 10 60
70 10 70
70 10 80
70 10 90
70 20 0
70 20 10
70 20 20
70 20 30
70 20 40
70 20 50
70 20 60
70 20 70
70 20 80
70 20 90
70 30 0
70 30 10
70 30 20
70 30 30
70 30 40
70 30 50
70 30 60
70 30 70
70 30 80
70 30 90
70 40 0
70 40 10
70 40 20
70 40 30
70 40 40
70 40 50
70 40 60
70 40 70
70 40 80
70 40 90
70 50 0
70 50 10
70 50 20
70 50 30
70 50 40
70 50 50
70 50 60
70 50 70
70 50 80
70 50 90
70 60 0
70 60 10
70 60 20
70 60 30
70 60 40
70 60 50
70 60 60
70 60 70
70 60 80
70 60 90
70 70 0
70 70 10
70 70 20
70 70 30
70 70 40
70 70 50
70 70 60
70 70 70
70 70 80
70 70 90
70 80 0
70 80 10
70 80 20
70 80 30
70 80 40
70 80 50
70 80 60
70 80 70
70 80 80
70 80 90
70 90 0
70 90 10
70 90 20
70 90 30
70 90 40
70 90 50
70 90 60
70 90 70
70 90 80
70 90 90
80 0 0
80 0 10
80 0 20
80 0 30
80 0 40
80 0 50
80 0 60
80 0 70
80 0 80
80 0 90
80 10 0
80 10 10
80 10 20
80 10 30
80 10 40
80 10 50
80 10 60
80 10 70
80 10 80
80 10 90
80 20 0
80 20 10
80 20 20
80 20 30
80 20 40
80 20 50
80 20 60
80 20 70
80 20 80
80 20 90
80 30 0
80 30 10
80 30 20
80 30 30
80 30 40
80 30 50
80 30 60
80 30 70
80 30 80
80 30 90
80 40 0
80 40 10
80 40 20
80 40 30
80 40 40
80 40 50
80 40 60
80 40 70
80 40 80
80 40 90
80 50 0
80 50 10
80 50 20
80 50 30
80 50 40
80 50 50
80 50 60
80 50 70
80 50 80
80 50 90
80 60 0
80 60 10
80 60 20
80 60 30
80 60 40
80 60 50
80 60 60
80 60 70
80 60 80
80 60 90
80 70 0
80 70 10
80 70 20
80 70 30
80 70 40
80 70 50
80 70 60
80 70 70
80 70 80
80 70 90
80 80 0
80 80 10
80 80 20
80 80 30
80 80 40
80 80 50
80 80 60
80 80 70
80 80 80
80 80 90
80 90 0
80 90 10
80 90 20
80 90 30
80 90 40
80 90 50
80 90 60
80 90 70
80 90 80
80 90 90
90 0 0
90 0 10
90 0 20
90 0 30
90 0 40
90 0 50
90 0 60
90 0 70
90 0 80
90 0 90
90 10 0
90 10 10
90 10 20
90 10 30
90 10 40
90 10 50
90 10 60
90 10 70
90 10 80
90 10 90
90 20 0
90 20 10
90 20 20
90 20 30
90 20 40
90 20 50
90 20 60
90 20 70
90 20 80
90 20 90
90 30 0
90 30 10
90 30 20
90 30 30
90 30 40
90 30 50
90 30 60
90 30 70
90 30 80
90 30 90
90 40 0
90 40 10
90 40 20
90 40 30
90 40 40
90 40 50
90 40 60
90 40 70
90 40 80
90 40 90
90 50 0
90 50 10
90 50 20
90 50 30
90 50 40
90 50 50
90 50 60
90 50 70
90 50 80
90 50 90
90 60 0
90 60 10
90 60 20
90 60 30
90 60 40
90 60 50
90 60 60
90 60 70
90 60 80
90 60 90
90 70 0
90 70 10
90 70 20
90 70 30
90 70 40
90 70 50
90 70 60
90 70 70
90 70 80
90 70 90
90 80 0
90 80 10
90 80 20
90 80 30
90 80 40
90 80 50
90 80 60
90 80 70
90 80 80
90 80 90
90 90 0
90 90 10
90 90 20
90 90 30
90 90 40
90 90 50
90 90 60
90 90 70
90 90 80
90 90 90

0.0832917 0 0
0.0832917 0 10
0.0832917 0 20
0.0832917 0 30
0.0832917 0 40
0.0832917 0 50
0.0832917 0 60
0.0832917 0 70
0.0832917 0 80
0.0832917 0 90
0.0832917 10 0
0.0832917 10 10
0.0832917 10 20
0.0832917 10 30
0.0832917 10 40
0.0832917 10 50
0.0832917 10 60
0.0832917 10 70
0.0832917 10 80
0.0832917 10 90
0.0832917 20 0
0.0832917 20 10
0.0832917 20 20
0.0832917 20 30
0.0832917 20 40
0.0832917 20 50
0.0832917 20 60
0.0832917 20 70
0.0832917 20 80
0.0832917 20 90
0.0832917 30 0
0.0832917 30 10
0.0832917 30 20
0.0832917 30 30
0.0832917 30 40
0.0832917 30 50
0.0832917 30 60
0.0832917 30 70
0.0832917 30 80
0.0832917 30 90
0.0832917 40 0
0.0832917 40 10
0.0832917 40 20
0.0832917 40 30
0.0832917 40 40
0.0832917 40 50
0.0832917 40 60
0.0832917 40 70
0.0832917 40 80
0.0832917 40 90
0.0832917 50 0
0.0832917 50 10
0.0832917 50 20
0.0832917 50 30
0.0832917 50 40
0.0832917 50 50
0.0832917 50 60
0.0832917 50 70
0.0832917 50 80
0.0832917 50 90
0.0832917 60 0
0.0832917 60 10
0.0832917 60 20
0.0832917 60 30
0.0832917 60 40
0.0832917 60 50
0.0832917 60 60
0.0832917 60 70
0.0832917 60 80
0.0832917 60 90
0.0832917 70 0
0.0832917 70 10
0.0832917 70 20
0.0832917 70 30
0.0832917 70 40
0.0832917 70 50
0.0832917 70 60
0.0832917 70 70
0.0832917 70 80
0.0832917 70 90
0.0832917 80 0
0.0832917 80 10
0.0832917 80 20
0.0832917 80 30
0.0832917 80 40
0.0832917 80 50
0.0832917 80 60
0.0832917 80 70
0.0832917 80 80
0.0832917 80 90
0.0832917 90 0
0.0832917 90 10
0.0832917 90 20
0.0832917 90 30
0.0832917 90 40
0.0832917 90 50
0.0832917 90 60
0.0832917 90 70
0.0832917 90 80
0.0832917 90 90
10 0 0
10 0 10
10 0 20
10 0 30
10 0 40
10 0 50
10 0 60
10 0 70
10 0 80
10 0 90
10 10 0
10 10 10
10 10 20
10 10 30
10 10 40
10 10 50
10 10 60
10 10 70
10 10 80
10 10 90
10 20 0
10 20 10
10 20 20
10 20 30
10 20 40
10 20 50
10 20 60
10 20 70
10 20 80
10 20 90
10 30 0
10 30 10
10 30 20
10 30 30
10 30 40
10 30 50
10 30 60
10 30 70
10 30 80
10 30 90
10 40 0
10 40 10
10 40 20
10 40 30
10 40 40
10 40 50
10 40 60
10 40 70
10 40 80
10 40 90
10 50 0
10 50 10
10 50 20
10 50 30
10 50 40
10 50 50
10 50 60
10 50 70
10 50 80
10 50 90
10 60 0
10 60 10
10 60 20
10 60 30
10 60 40
10 60 50
10 60 60
10 60 70
10 60 80
10 60 90
10 70 0
10 70 10
10 70 20
10 70 30
10 70 40
10 70 50
10 70 60
10 70 70
10 70 80
10 70 90
10 80 0
10 80 10
10 80 20
10 80 30
10 80 40
10 80 50
10 80 60
10 80 70
10 80 80
10 80 90
10 90 0
10 90 10
10 90 20
10 90 30
10 90 40
10 90 50
10 90 60
10 90 70
10 90 80
10 90 90
20 0 0
20 0 10
20 0 20
20 0 30
20 0 40
20 0 50
20 0 60
20 0 70
20 0 80
20 0 90
20 10 0
20 10 10
20 10 20
20 10 30
20 10 40
20 10 50
20 10 60
20 10 70
20 10 80
20 10 90
20 20 0
20 20 10
20 20 20
20 20 30
20 20 40
20 20 50
20 20 60
20 20 70
20 20 80
20 20 90
20 30 0
20 30 10
20 30 20
20 30 30
20 30 40
20 30 50
20 30 60
20 30 70
20 30 80
20 30 90
20 40 0
20 40 10
20 40 20
20 40 30
20 40 40
20 40 50
20 40 60
20 40 70
20 40 80
20 40 90
20 50 0
20 50 10
20 50 20
20 50 30
20 50 40
20 50 50
20 50 60
20 50 70
20 50 80
20 50 90
20 60 0
20 60 10
20 60 20
20 60 30
20 60 40
20 60 50
20 60 60
20 60 70
20 60 80
20 60 90
20 70 0
20 70 10
20 70 20
20 70 30
20 70 40
20 70 50
20 70 60
20 70 70
20 70 80
20 70 90
20 80 0
20 80 10
20 80 20
20 80 30
20 80 40
20 80 50
20 80 60
20 80 70
20 80 80
20 80 90
20 90 0
20 90 10
20 90 20
20 90 30
20 90 40
20 90 50
20 90 60
20 90 70
20 90 80
20 90 90
30 0 0
30 0 10
30 0 20
30 0 30
30 0 40
30 0 50
30 0 60
30 0 70
30 0 80
30 0 90
30 10 0
30 10 10
30 10 20
30 10 30
30 10 40
30 10 50
30 10 60
30 10 70
30 10 80
30 10 90
30 20 0
30 20 10
30 20 20
30 20 30
30 20 40
30 20 50
30 20 60
30 20 70
30 20 80
30 20 90
30 30 0
30 30 10
30 30 20
30 30 30
30 30 40
30 30 50
30 30 60
30 30 70
30 30 80
30 30 90
30 40 0
30 40 10
30 40 20
30 40 30
30 40 40
30 40 50
30 40 60
30 40 70
30 40 80
30 40 90
30 50 0
30 50 10
30 50 20
30 50 30
30 50 40
30 50 50
30 50 60
30 50 70
30 50 80
30 50 90
30 60 0
30 60 10
30 60 20
30 60 30
30 60 40
30 60 50
30 60 60
30 60 70
30 60 80
30 60 90
30 70 0
30 70 10
30 70 20
30 70 30
30 70 40
30 70 50
30 70 60
30 70 70
30 70 80
30 70 90
30 80 0
30 80 10
30 80 20
30 80 30
30 80 40
30 80 50
30 80 60
30 80 70
30 80 80
30 80 90
30 90 0
30 90 10
30 90 20
30 90 30
30 90 40
30 90 50
30 90 60
30 90 70
30 90 80
30 90 90
40 0 0
40 0 10
40 0 20
40 0 30
40 0 40
40 0 50
40 0 60
40 0 70
40 0 80
40 0 90
40 10 0
40 10 10
40 10 20
40 10 30
40 10 40
40 10 50
40 10 60
40 10 70
40 10 80
40 10 90
40 20 0
40 20 10
40 20 20
40 20 30
40 20 40
40 20 50
40 20 60
40 20 70
40 20 80
40 20 90
40 30 0
40 30 10
40 30 20
40 30 30
40 30 40
40 30 50
40 30 60
40 30 70
40 30 80
40 30 90
40 40 0
40 40 10
40 40 20
40 40 30
40 40 40
40 40 50
40 40 60
40 40 70
40 40 80
40 40 90
40 50 0
40 50 10
40 50 20
40 50 30
40 50 40
40 50 50
40 50 60
40 50 70
40 50 80
40 50 90
40 60 0
40 60 10
40 60 20
40 60 30
40 60 40
40 60 50
40 60 60
40 60 70
40 60 80
40 60 90
40 70 0
40 70 10
40 70 20
40 70 30
40 70 40
40 70 50
40 70 60
40 70 70
40 70 80
40 70 90
40 80 0
40 80 10
40 80 20
40 80 30
40 80 40
40 80 50
40 80 60
40 80 70
40 80 80
40 80 90
40 90 0
40 90 10
40 90 20
40 90 30
40 90 40
40 90 50
40 90 60
40 90 70
40 90 80
40 90 90
50 0 0
50 0 10
50 0 20
50 0 30
50 0 40
50 0 50
50 0 60
50 0 70
50 0 80
50 0 90
50 10 0
50 10 10
50 10 20
50 10 30
50 10 40
50 10 50
50 10 60
50 10 70
50 10 80
50 10 90
50 20 0
50 20 10
50 20 20
50 20 30
50 20 40
50 20 50
50 20 60
50 20 70
50 20 80
50 20 90
50 30 0
50 30 10
50 30 20
50 30 30
50 30 40
50 30 50
50 30 60
50 30 70
50 30 80
50 30 90
50 40 0
50 40 10
50 40 20
50 40 30
50 40 40
50 40 50
50 40 60
50 40 70
50 40 80
50 40 90
50 50 0
50 50 10
50 50 20
50 50 30
50 50 40
50 50 50
50 50 60
50 50 70
50 50 80
50 50 90
50 60 0
50 60 10
50 60 20
50 60 30
50 60 40
50 60 50
50 60 60
50 60 70
50 60 80
50 60 90
50 70 0
50 70 10
50 70 20
50 70 30
50 70 40
50 70 50
50 70 60
50 70 70
50 70 80
50 70 90
50 80 0
50 80 10
50 80 20
50 80 30
50 80 40
50 80 50
50 80 60
50 80 70
50 80 80
50 80 90
50 90 0
50 90 10
50 90 20
50 90 30
50 90 40
50 90 50
50 90 60
50 90 70
50 90 80
50 90 90
60 0 0
60 0 10
60 0 20
60 0 30
60 0 40
60 0 50
60 0 60
60 0 70
60 0 80
60 0 90
60 10 0
60 10 10
60 10 20
60 10 30
60 10 40
60 10 50
60 10 60
60 10 70
60 10 80
60 10 90
60 20 0
60 20 10
60 20 20
60 20 30
60 20 40
60 20 50
60 20 60
60 20 70
60 20 80
60 20 90
60 30 0
60 30 10
60 30 20
60 30 30
60 30 40
60 30 50
60 30 60
60 30 70
60 30 80
60 30 90
60 40 0
60 40 10
60 40 20
60 40 30
60 40 40
60 40 50
60 40 60
60 40 70
60 40 80
60 40 90
60 50 0
60 50 10
60 50 20
60 50 30
60 50 40
60 50 50
60 50 60
60 50 70
60 50 80
60 50 90
60 60 0
60 60 10
60 60 20
60 60 30
60 60 40
60 60 50
60 60 60
60 60 70
60 60 80
60 60 90
60 70 0
60 70 10
60 70 20
60 70 30
60 70 40
60 70 50
60 70 60
60 70 70
60 70 80
60 70 90
60 80 0
60 80 10
60 80 20
60 80 30
60 80 40
60 80 50
60 80 60
60 80 70
60 80 80
60 80 90
60 90 0
60 90 10
60 90 20
60 90 30
60 90 40
60 90 50
60 90 60
60 90 70
60 90 80
60 90 90
70 0 0
70 0 10
70 0 20
70 0 30
70 0 40
70 0 50
70 0 60
70 0 70
70 0 80
70 0 90
70 10 0
70 10 10
70 10 20
70 10 30
70 10 40
70 10 50
70 10 60
70 10 70
70 10 80
70 10 90
70 20 0
70 20 10
70 20 20
70 20 30
70 20 40
70 20 50
70 20 60
70 20 70
70 20 80
70 20 90
70 30 0
70 30 10
70 30 20
70 30 30
70 30 40
70 30 50
70 30 60
70 30 70
70 30 80
70 30 90
70 40 0
70 40 10
70 40 20
70 40 30
70 40 40
70 40 50
70 40 60
70 40 70
70 40 80
70 40 90
70 50 0
70 50 10
70 50 20
70 50 30
70 50 40
70 50 50
70 50 60
70 50 70
70 50 80
70 50 90
70 60 0
70 60 10
70 60 20
70 60 30
70 60 40
70 60 50
70 60 60
70 60 70
70 60 80
70 60 90
70 70 0
70 70 10
70 70 20
70 70 30
70 70 40
70 70 50
70 70 60
70 70 70
70 70 80
70 70 90
70 80 0
70 80 10
70 80 20
70 80 30
70 80 40
70 80 50
70 80 60
70 80 70
70 80 80
70 80 90
70 90 0
70 90 10
70 90 20
70 90 30
70 90 40
70 90 50
70 90 60
70 90 70
70 90 80
70 90 90
80 0 0
80 0 10
80 0 20
80 0 30
80 0 40
80 0 50
80 0 60
80 0 70
80 0 80
80 0 90
80 10 0
80 10 10
80 10 20
80 10 30
80 10 40
80 10 50
80 10 60
80 10 70
80 10 80
80 10 90
80 20 0
80 20 10
80 20 20
80 20 30
80 20 40
80 20 50
80 20 60
80 20 70
80 20 80
80 20 90
80 30 0
80 30 10
80 30 20
80 30 30
80 30 40
80 30 50
80 30 60
80 30 70
80 30 80
80 30 90
80 40 0
80 40 10
80 40 20
80 40 30
80 40 40
80 40 50
80 40 60
80 40 70
80 40 80
80 40 90
80 50 0
80 50 10
80 50 20
80 50 30
80 50 40
80 50 50
80 50 60
80 50 70
80 50 80
80 50 90
80 60 0
80 60 10
80 60 20
80 60 30
80 60 40
80 60 50
80 60 60
80 60 70
80 60 80
80 60 90
80 70 0
80 70 10
80 70 20
80 70 30
80 70 40
80 70 50
80 70 60
80 70 70
80 70 80
80 70 90
80 80 0
80 80 10
80 80 20
80 80 30
80 80 40
80 80 50
80 80 60
80 80 70
80 80 80
80 80 90
80 90 0
80 90 10
80 90 20
80 90 30
80 90 40
80 90 50
80 90 60
80 90 70
80 90 80
80 90 90
90 0 0
90 0 10
90 0 20
90 0 30
90 0 40
90 0 50
90 0 60
90 0 70
90 0 80
90 0 90
90 10 0
90 10 10
90 10 20
90 10 30
90 10 40
90 10 50
90 10 60
90 10 70
90 10 80
90 10 90
90 20 0
90 20 10
90 20 20
90 20 30
90 20 40
90 20 50
90 20 60
90 20 70
90 20 80
90 20 90
90 30 0
90 30 10
90 30 20
90 30 30
90 30 40
90 30 50
90 30 60
90 30 70
90 30 80
90 30 90
90 40 0
90 40 10
90 40 20
90 40 30
90 40 40
90 40 50
90 40 60
90 40 70
90 40 80
90 40 90
90 50 0
90 50 10
90 50 20
90 50 30
90 50 40
90 50 50
90 50 60
90 50 70
90 50 80
90 50 90
90 60 0
90 60 10
90 60 20
90 60 30
90 60 40
90 60 50
90 60 60
90 60 70
90 60 80
90 60 90
90 70 0
90 70 10
90 70 20
90 70 30
90 70 40
90 70 50
90 70 60
90 70 70
90 70 80
90 70 90
90 80 0
90 80 10
90 80 20
90 80 30
90 80 40
90 80 50
90 80 60
90 80 70
90 80 80
90 80 90
90 90 0
90 90 10
90 90 20
90 90 30
90 90 40
90 90 50
90 90 60
90 90 70
90 90 80
90 90 90

0.488249 0 0
0.488249 0 10
0.488249 0 20
0.488249 0 30
0.488249 0 40
0.488249 0 50
0.488249 0 60
0.488249 0 70
0.488249 0 80
0.488249 0 90
0.488249 10 0
0.488249 10 10
0.488249 10 20
0.488249 10 30
0.488249 10 40
0.488249 10 50
0.488249 10 60
0.488249 10 70
0.488249 10 80
0.488249 10 90
0.488249 20 0
0.488249 20 10
0.488249 20 20
0.488249 20 30
0.488249 20 40
0.488249 20 50
0.488249 20 60
0.488249 20 70
0.488249 20 80
0.488249 20 90
0.488249 30 0
0.488249 30 10
0.488249 30 20
0.488249 30 30
0.488249 30 40
0.488249 30 50
0.488249 30 60
0.488249 30 70
0.488249 30 80
0.488249 30 90
0.488249 40 0
0.488249 40 10
0.488249 40 20
0.488249 40 30
0.488249 40 40
0.488249 40 50
0.488249 40 60
0.488249 40 70
0.488249 40 80
0.488249 40 90
0.488249 50 0
0.488249 50 10
0.488249 50 20
0.488249 50 30
0.488249 50 40
0.488249 50 50
0.488249 50 60
0.488249 50 70
0.488249 50 80
0.488249 50 90
0.488249 60 0
0.488249 60 10
0.488249 60 20
0.488249 60 30
0.488249 60 40
0.488249 60 50
0.488249 60 60
0.488249 60 70
0.488249 60 80
0.488249 60 90
0.488249 70 0
0.488249 70 10
0.488249 70 20
0.488249 70 30
0.488249 70 40
0.488249 70 50
0.488249 70 60
0.488249 70 70
0.488249 70 80
0.488249 70 90
0.488249 80 0
0.488249 80 10
0.488249 80 20
0.488249 80 30
0.488249 80 40
0.488249 80 50
0.488249 80 60
0.488249 80 70
0.488249 80 80
0.488249 80 90
0.488249 90 0
0.488249 90 10
0.488249 90 20
0.488249 90 30
0.488249 90 40
0.488249 90 50
0.488249 90 60
0.488249 90 70
0.488249 90 80
0.488249 90 90
10.0117 0 0
10.0117 0 10
10.0117 0 20
10.0117 0 30
10.0117 0 40
10.0117 0 50
10.0117 0 60
10.0117 0 70
10.0117 0 80
10.0117 0 90
10.0117 10 0
10.0117 10 10
10.0117 10 20
10.0117 10 30
10.0117 10 40
10.0117 10 50
10.0117 10 60
10.0117 10 70
10.0117 10 80
10.0117 10 90
10.0117 20 0
10.0117 20 10
10.0117 20 20
10.0117 20 30
10.0117 20 40
10.0117 20 50
10.0117 20 60
10.0117 20 70
10.0117 20 80
10.0117 20 90
10.0117 30 0
10.0117 30 10
