speed
0.0244041
0.0206041
0.0167538
0.0128688
0.0089649
0.00505754
0.00116224
-0.00270569
-0.00653119
-0.0102995
-0.0139962
-0.0176072
-0.0211191
-0.0245187
-0.0277936
-0.0309317
-0.033922
-0.0367537
-0.0394169
-0.0419027
-0.0442025
-0.0463088
-0.0482149
-0.049915
-0.051404
-0.0526777
-0.053733
-0.0545675
-0.0551796
-0.0555689
-0.0557357
-0.0556812
-0.0554074
-0.0549173
-0.0542146
-0.0533041
-0.0521909
-0.0508815
-0.0493825
-0.0477016
-0.0458472
-0.0438281
-0.0416539
-0.0393346
-0.0368807
-0.0343035
-0.0316142
-0.0288249
-0.0259476
-0.0229948
-0.0199792
-0.0169137
-0.0138113
-0.010685
-0.0075479
-0.00441311
-0.00129361
0.00179772
0.00484819
0.00784531
0.0107769
0.0136309
0.0163959
0.0190607
0.0216145
0.0240471
0.0263487
0.02851
0.0305225
0.0323779
0.0340689
0.0355885
0.0369308
0.0380901
0.0390616
0.0398414
0.0404259
0.0408125
0.0409993
0.0409849
0.0407689
0.0403514
0.0397333
0.0389161
0.037902
0.0366938
0.0352951
0.03371
0.031943
0.0299994
0.027885
0.025606
0.023169
0.0205812
0.01785
0.0149833
0.0119892
0.00887609
0.00565266
0.00232767
-0.00108992
-0.0045911
-0.00816676
-0.0118078
-0.0155053
-0.0192501
-0.0230335
-0.0268468
-0.0306815
-0.0345295
-0.0383829
-0.042234
-0.0460757
-0.0499012
-0.0537042
-0.0574787
-0.0612194
-0.0649216
-0.0685809
-0.0721936
-0.0757568
-0.0792679
-0.0827252
-0.0861277
-0.0894748
-0.0927669
-0.0960049
-0.0991904
-0.102326
-0.105414
-0.10846
-0.111466
-0.11444
-0.117385
-0.12031
-0.12322
-0.126125
-0.129032
-0.13195
-0.13489
-0.13786
-0.140873
-0.14394
-0.147071
-0.150279
-0.153576
-0.156976
-0.160492
-0.164137
-0.167924
-0.171869
-0.175984
-0.180284
-0.184784
-0.189498
-0.19444
-0.199626
-0.205068
-0.210781
-0.21678
-0.223078
-0.229689
-0.236626
-0.243903
-0.251531
-0.259525
-0.267895
-0.276653
-0.28581
-0.295377
-0.305364
-0.315781
-0.326636
-0.337938
-0.349695
-0.361913
-0.3746
-0.387762
-0.401403
-0.415528
-0.430142
-0.445246
-0.460845
-0.476939
-0.49353
-0.510618
-0.528203
-0.546284
-0.564859
-0.583926
-0.603482
-0.623524
-0.644048
-0.665047
-0.686518
-0.708454
-0.730848
-0.753693
-0.776982
-0.800706
-0.824856
-0.849424
-0.874399
-0.899771
-0.925531
-0.951666
-0.978166
-1.00502
-1.03221
-1.05973
-1.08757
-1.11571
-1.14414
-1.17285
-1.20182
-1.23104
-1.26049
-1.29016
-1.32004
-1.35011
-1.38035
-1.41076
-1.44131
-1.47199
-1.50279
-1.53369
-1.56468
-1.59573
-1.62683
-1.65797
-1.68913
-1.7203
-1.75145
-1.78257
-1.81365
-1.84467
-1.8756
-1.90644
-1.93717
-1.96776
-1.99821
-2.02848
-2.05857
-2.08846
-2.11812
-2.14754
-2.1767
-2.20558
-2.23416
-2.26242
-2.29034
-2.31789
-2.34506
-2.37183
-2.39817
-2.42406
-2.44948
-2.47441
-2.49882
-2.52269
-2.546
-2.56872
-2.59082
-2.61229
-2.6331
-2.65322
-2.67262
-2.69129
-2.70919
-2.72629
-2.74258
-2.75803
-2.7726
-2.78627
-2.79902
-2.81081
-2.82163
-2.83143
-2.8402
-2.84791
-2.85453
-2.86004
-2.86441
-2.86761
-2.86962
-2.87041
-2.86996
-2.86825
-2.86525
-2.86093
-2.85529
-2.84829
-2.83991
-2.83014
-2.81896
-2.80634
-2.79228
-2.77676
-2.75977
-2.74128
-2.7213
-2.69981
-2.6768
-2.65226
-2.6262
-2.59861
-2.56948
-2.53881
-2.50661
-2.47289
-2.43764
-2.40087
-2.36259
-2.32282
-2.28157
-2.23884
-2.19467
-2.14907
-2.10206
-2.05366
-2.00391
-1.95282
-1.90043
-1.84678
-1.79189
-1.73581
-1.67856
-1.62021
-1.56077
-1.50031
-1.43887
-1.37649
-1.31323
-1.24915
-1.18429
-1.11871
-1.05247
-0.985631
-0.918255
-0.850403
-0.78214
-0.713531
-0.644644
-0.575547
-0.506308
-0.436999
-0.36769
-0.298454
-0.229362
-0.160488
-0.0919068
-0.0236912
0.0440842
0.111345
0.178016
0.244023
0.309293
0.37375
0.437322
0.499935
0.561518
0.621998
0.681306
0.739372
0.796127
0.851505
0.90544
0.957868
1.00873
1.05795
1.10549
1.15128
1.19527
1.23741
1.27764
1.31592
1.3522
1.38644
1.4186
1.44864
1.47653
1.50222
1.52571
1.54694
1.56592
1.58261
1.597
1.60907
1.61881
1.62622
1.6313
1.63403
1.63443
1.6325
1.62826
1.6217
1.61286
1.60174
1.58838
1.5728
1.55502
1.53508
1.51303
1.48888
1.4627
1.43452
1.40439
1.37236
1.33849
1.30284
1.26546
1.22642
1.18577
1.1436
1.09996
1.05493
1.00859
0.961005
0.912257
0.862427
0.811594
0.759843
0.707256
0.65392
0.599921
0.545347
0.490285
0.434826
0.379059
0.323074
0.266961
0.210811
0.154714
0.0987608
0.0430416
-0.0123543
-0.0673378
-0.121821
-0.175716
-0.228937
-0.281399
-0.333017
-0.383711
-0.433399
-0.482002
-0.529443
-0.575647
-0.620542
-0.664057
-0.706123
-0.746675
-0.785651
-0.822989
-0.858632
-0.892526
-0.924619
-0.954863
-0.983213
-1.00963
-1.03407
-1.0565
-1.07689
-1.09521
-1.11144
-1.12555
-1.13754
-1.14738
-1.15507
-1.16061
-1.16398
-1.1652
-1.16427
-1.16119
-1.15599
-1.14868
-1.13928
-1.12782
-1.11432
-1.09882
-1.08135
-1.06196
-1.04068
-1.01757
-0.992669
-0.966034
-0.937721
-0.907788
-0.876299
-0.843317
-0.808912
-0.773152
-0.736111
-0.697864
-0.658488
-0.618063
-0.576669
-0.53439
-0.491311
-0.447517
-0.403095
-0.358135
-0.312726
-0.266957
-0.22092
-0.174706
-0.128406
-0.0821128
-0.0359166
0.0100909
0.055819
0.101178
0.146077
0.19043
0.234148
0.277147
0.319341
0.360648
0.400987
0.440281
0.478451
0.515424
0.551128
0.585495
0.618458
0.649953
0.67992
0.708303
0.735047
0.760103
0.783422
0.804963
0.824686
0.842554
0.858537
0.872607
0.88474
0.894916
0.90312
0.90934
0.91357
0.915807
0.916052
0.914311
0.910593
0.904914
0.89729
0.887745
0.876305
0.863001
0.847867
0.830942
0.812269
0.791894
0.769867
0.74624
0.721072
0.694423
0.666355
0.636936
0.606234
0.574323
0.541277
0.507174
0.472092
0.436114
0.399323
0.361805
0.323647
0.284936
0.245762
0.206216
0.166389
0.126372
0.0862576
0.0461373
0.00610334
-0.0337525
-0.0733392
-0.112566
-0.151344
-0.189584
-0.2272
-0.264105
-0.300217
-0.335453
-0.369734
-0.402983
-0.435124
-0.466085
-0.495798
-0.524197
-0.551217
-0.5768
-0.600888
-0.623431
-0.644377
-0.663684
-0.681309
-0.697215
-0.71137
-0.723745
-0.734316
-0.743063
-0.749969
-0.755025
-0.758223
-0.759561
-0.759041
-0.756671
-0.752462
-0.746429
-0.738593
-0.728978
-0.717613
-0.704531
-0.689768
-0.673367
-0.655373
-0.635834
-0.614803
-0.592337
-0.568495
-0.54334
-0.516939
-0.48936
-0.460675
-0.430959
-0.400288
-0.368743
-0.336403
-0.303353
-0.269676
-0.235458
-0.200787
-0.165751
-0.130439
-0.094939
-0.0593417
-0.0237365
0.0117871
0.0471402
0.0822344
0.116982
0.151297
0.185094
0.218289
0.250801
0.28255
